DET,BEL24510,POCO,15/07/2019,3938.018
DET,BEL24510,POCO,16/07/2019,4200.524
DET,BEL24510,POCO,17/07/2019,3886.573
DET,BEL24510,POCO,18/07/2019,4277.712
DET,BEL24510,POCO,19/07/2019,3962.777
DET,BEL24510,POCO,20/07/2019,4071.432
DET,BEL24510,POCO,21/07/2019,4037.381
DET,BEL24510,POCO,22/07/2019,4015.341
DET,BEL24510,POCO,23/07/2019,4719.615
DET,BEL24510,POCO,24/07/2019,4129.83
DET,BEL24510,POCO,25/07/2019,4172.594
DET,BEL24510,POCO,26/07/2019,4175.102
DET,BEL24510,POCO,27/07/2019,3868.835
DET,BEL24510,POCO,28/07/2019,3232.237
DET,BEL24510,POCO,29/07/2019,4082.012
DET,BEL24510,POCO,30/07/2019,4650.85
DET,BEL24510,POCO,31/07/2019,5528.908
DET,BEL24510,POCO,01/08/2019,5875.308
DET,BEL24510,POCO,02/08/2019,4953.67
DET,BEL24510,POCO,03/08/2019,3926.455
DET,BEL24510,POCO,04/08/2019,3874.016
DET,BEL24510,POCO,05/08/2019,5260.357
DET,BEL24510,POCO,06/08/2019,5053.945
DET,BEL24510,POCO,07/08/2019,4836.242
DET,BEL24510,POCO,08/08/2019,4254.315
DET,BEL24510,POCO,09/08/2019,3693.535
DET,BEL24510,POCO,10/08/2019,4465.469
DET,BEL24510,POCO,11/08/2019,4032.118
DET,BEL24510,POCO,12/08/2019,4684.171
DET,BEL24510,POCO,13/08/2019,4441.445
DET,BEL24510,POCO,14/08/2019,4951.906
DET,BEL24510,POCO,15/08/2019,4920.283
DET,BEL24510,POCO,16/08/2019,4192.815
DET,BEL24510,POCO,17/08/2019,4769.107
DET,BEL24510,POCO,18/08/2019,5064.635
DET,BEL24510,POCO,19/08/2019,5583.371
DET,BEL24510,POCO,20/08/2019,4694.384
DET,BEL24510,POCO,21/08/2019,4323.412
DET,BEL24510,POCO,22/08/2019,4216.254
DET,BEL24510,POCO,23/08/2019,4369.942
DET,BEL24510,POCO,24/08/2019,4004.429
DET,BEL24510,POCO,25/08/2019,3708.188
DET,BEL24510,POCO,26/08/2019,3436.927
DET,BEL24510,POCO,27/08/2019,4006.359
DET,BEL24510,POCO,28/08/2019,4204.502
DET,BEL24510,POCO,29/08/2019,3724.559
DET,BEL24510,POCO,30/08/2019,3656.981
DET,BEL24510,POCO,31/08/2019,3516.383
DET,BEL24510,POCO,01/09/2019,3548.854
DET,BEL24510,POCO,02/09/2019,3253.264
DET,BEL24510,POCO,03/09/2019,3759.313
DET,BEL24510,POCO,04/09/2019,3218.848
DET,BEL24510,POCO,05/09/2019,4151.791
DET,BEL24510,POCO,06/09/2019,4930.028
DET,BEL24510,POCO,07/09/2019,4076.34
DET,BEL24510,POCO,08/09/2019,4390.845
DET,BEL24510,POCO,09/09/2019,4921.212
DET,BEL24510,POCO,10/09/2019,4285.408
DET,BEL24510,POCO,11/09/2019,4648.206
DET,BEL24510,POCO,12/09/2019,4001.585
DET,BEL24510,POCO,13/09/2019,3509.732
DET,BEL24510,POCO,14/09/2019,3242.304
DET,BEL24510,POCO,15/09/2019,3537.396
DET,BEL24510,POCO,16/09/2019,3841.073
DET,BEL24510,POCO,17/09/2019,3277.858
DET,BEL24510,POCO,18/09/2019,3853.792
DET,BEL24510,POCO,19/09/2019,3794.085
DET,BEL24510,POCO,20/09/2019,4197.295
DET,BEL24510,POCO,21/09/2019,3202.564
DET,BEL24510,POCO,22/09/2019,3161.551
DET,BEL24510,POCO,23/09/2019,3687.898
DET,BEL24510,POCO,24/09/2019,3479.468
DET,BEL24510,POCO,25/09/2019,3885.278
DET,BEL24510,POCO,26/09/2019,3796.997
DET,BEL24510,POCO,27/09/2019,3080.921
DET,BEL24510,POCO,28/09/2019,2611.07
DET,BEL24510,POCO,29/09/2019,2834.799
DET,BEL24510,POCO,30/09/2019,3346.911
DET,BEL24510,POCO,01/10/2019,4238.179
DET,BEL24510,POCO,02/10/2019,4961.021
DET,BEL24510,POCO,03/10/2019,4232.454
DET,BEL24510,POCO,04/10/2019,4015.638
DET,BEL24510,POCO,05/10/2019,3883.425
DET,BEL24510,POCO,06/10/2019,3183.346
DET,BEL24510,POCO,07/10/2019,3638.439
DET,BEL24510,POCO,08/10/2019,3180.287
DET,BEL24510,POCO,09/10/2019,3119.15
DET,BEL24510,POCO,10/10/2019,2857.133
DET,BEL24510,POCO,11/10/2019,2545.889
DET,BEL24510,POCO,12/10/2019,2305.581
DET,BEL24510,POCO,13/10/2019,2416.084
DET,BEL24510,POCO,14/10/2019,3187.706
DET,BEL24510,POCO,15/10/2019,3460.862
DET,BEL24510,POCO,16/10/2019,3328.805
DET,BEL24510,POCO,17/10/2019,2897.571
DET,BEL24510,POCO,18/10/2019,3216.27
DET,BEL24510,POCO,19/10/2019,2540.676
DET,BEL24510,POCO,20/10/2019,2530.409
DET,BEL24510,POCO,21/10/2019,2910.866
DET,BEL24510,POCO,22/10/2019,2946.16
DET,BEL24510,POCO,23/10/2019,4228.165
DET,BEL24510,POCO,24/10/2019,3851.432
DET,BEL24510,POCO,25/10/2019,3524.053
DET,BEL24510,POCO,26/10/2019,2387.94
DET,BEL24510,POCO,27/10/2019,2254.64
DET,BEL24510,POCO,28/10/2019,2210.79
DET,BEL24510,POCO,29/10/2019,2541.155
DET,BEL24510,POCO,30/10/2019,2928.537
DET,BEL24510,POCO,31/10/2019,2767.652
DET,BEL24510,POCO,01/11/2019,2672.834
DET,BEL24510,POCO,02/11/2019,2246.091
DET,BEL24510,POCO,03/11/2019,1882.514
DET,BEL24510,POCO,04/11/2019,2164.57
DET,BEL24510,POCO,05/11/2019,2426.12
DET,BEL24510,POCO,06/11/2019,2369.891
DET,BEL24510,POCO,07/11/2019,2256.272
DET,BEL24510,POCO,08/11/2019,2199.69
DET,BEL24510,POCO,09/11/2019,1817.827
DET,BEL24510,POCO,10/11/2019,1925.81
DET,BEL24510,POCO,11/11/2019,2999.234
DET,BEL24510,POCO,12/11/2019,2540.413
DET,BEL24510,POCO,13/11/2019,2725.042
DET,BEL24510,POCO,14/11/2019,2495.21
DET,BEL24510,POCO,15/11/2019,2328.61
DET,BEL24510,POCO,16/11/2019,2000.162
DET,BEL24510,POCO,17/11/2019,2025.29
DET,BEL24510,POCO,18/11/2019,2538.58
DET,BEL24510,POCO,19/11/2019,2771.628
DET,BEL24510,POCO,20/11/2019,2267.214
DET,BEL24510,POCO,21/11/2019,2326.608
DET,BEL24510,POCO,22/11/2019,2098.659
DET,BEL24510,POCO,23/11/2019,1697.042
DET,BEL24510,POCO,24/11/2019,1632.058
DET,BEL24510,POCO,25/11/2019,1857.38
DET,BEL24510,POCO,26/11/2019,1894.492
DET,BEL24510,POCO,27/11/2019,1925.899
DET,BEL24510,POCO,28/11/2019,1834.226
DET,BEL24510,POCO,29/11/2019,1794.27
DET,BEL24510,POCO,30/11/2019,1551.076
DET,BEL24510,POCO,01/12/2019,1562.323
DET,BEL24510,POCO,02/12/2019,1866.607
DET,BEL24510,POCO,03/12/2019,1957.088
DET,BEL24510,POCO,04/12/2019,2032.842
DET,BEL24510,POCO,05/12/2019,1935.736
DET,BEL24510,POCO,06/12/2019,1878.513
DET,BEL24510,POCO,07/12/2019,1591.028
DET,BEL24510,POCO,08/12/2019,1753.624
DET,BEL24510,POCO,09/12/2019,2012.277
DET,BEL24510,POCO,10/12/2019,2073.855
DET,BEL24510,POCO,11/12/2019,1905.339
DET,BEL24510,POCO,12/12/2019,1761.795
DET,BEL24510,POCO,13/12/2019,1710.606
DET,BEL24510,POCO,14/12/2019,1604.155
DET,BEL24510,POCO,15/12/2019,1622.59
DET,BEL24510,POCO,16/12/2019,1699.545
DET,BEL24510,POCO,17/12/2019,1707.024
DET,BEL24510,POCO,18/12/2019,2316.349
DET,BEL24510,POCO,19/12/2019,2142.161
DET,BEL24510,POCO,20/12/2019,1824.761
DET,BEL24510,POCO,21/12/2019,1813.827
DET,BEL24510,POCO,22/12/2019,1671.153
DET,BEL24510,POCO,23/12/2019,2023.633
DET,BEL24510,POCO,24/12/2019,1875.247
DET,BEL24510,POCO,25/12/2019,1552.713
DET,BEL24510,POCO,26/12/2019,1438.52
DET,BEL24510,POCO,27/12/2019,1538.834
DET,BEL24510,POCO,28/12/2019,1409.56
DET,BEL24510,POCO,29/12/2019,1405.152
DET,BEL24510,POCO,30/12/2019,1451.964
DET,BEL24510,POCO,31/12/2019,1429.723
